time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-08-28,289.2856750488281,284.3751220703125,293.88519287109375,0.008482720702886581,5.053497314453125,5.018008323531831e-06
1977-08-29,291.2544250488281,287.26806640625,296.0224914550781,0.009779160842299461,4.08903694152832,1.534555121907033e-05
1977-08-30,292.136474609375,285.71240234375,299.0115966796875,0.009037021547555923,1.1503427028656006,7.167444437072845e-06
1977-08-31,291.954833984375,286.6938781738281,298.0160217285156,0.010676262900233269,1.535317301750183,4.959400394000113e-05
1977-09-01,288.738037109375,284.7644348144531,293.3382568359375,0.009005448780953884,4.456845283508301,7.026849198155105e-05
1977-09-02,286.63214111328125,282.1141357421875,291.6177062988281,0.005653259344398975,5.362441062927246,3.0163828341756016e-06
1977-09-03,286.7879638671875,280.3724060058594,293.4084167480469,0.005324451252818108,4.561953067779541,1.050980131367396e-06
1977-09-04,289.052734375,281.837646484375,295.8132629394531,0.006748000159859657,3.7180042266845703,1.062735009327298e-06
1977-09-05,290.8750915527344,284.9219665527344,296.8991394042969,0.007977505214512348,2.9993200302124023,1.6064331020970712e-06
1977-09-06,291.41375732421875,286.0339050292969,297.3758544921875,0.008842850103974342,3.8511269092559814,1.0595531421131454e-05
1977-09-07,291.3719482421875,285.78985595703125,297.48138427734375,0.008068735711276531,3.676058292388916,2.3279562810785137e-06
1977-09-08,291.7034606933594,285.604736328125,298.478271484375,0.00714297778904438,2.943364381790161,2.2727562054569717e-07
1977-09-09,291.76251220703125,285.4232177734375,299.2774963378906,0.006999391131103039,1.5182552337646484,2.494899149496632e-07
1977-09-10,292.0613708496094,285.4547119140625,299.70318603515625,0.007357436697930098,1.1729482412338257,1.504406895946886e-06
1977-09-11,292.3602294921875,285.48626708984375,300.12884521484375,0.007715480402112007,1.1464532613754272,2.7593239337875275e-06
1977-09-12,292.15228271484375,286.0625915527344,299.396484375,0.008875242434442043,2.6956024169921875,1.1746087693609297e-05
1977-09-13,290.9916076660156,286.23980712890625,296.8094482421875,0.008840881288051605,3.5503647327423096,1.1687234291457571e-05
1977-09-14,289.6993713378906,285.0580139160156,294.983642578125,0.007581210695207119,4.301375389099121,1.1785575225076173e-05
1977-09-15,288.2205505371094,283.7669372558594,293.1024169921875,0.006051821168512106,4.355755805969238,5.367266112443758e-06
1977-09-16,287.4251708984375,282.30194091796875,293.2829895019531,0.005037104710936546,3.9161391258239746,7.054405841699918e-07
